"Id продукта","В распродаже","Только на сайте","EAN13","UPC (Универсальный код продукта)","Эко-налог","Количество","Минимальное количество","Цена","Оптовая цена","Объединение","Соотношение цены единицы","Дополнительная стоимость доставки","Артикул","Артикул поставщиков","Цена поставщика за единицу (без НДС)","Местоположение","Ширина","Высота","Глубина","Вес","Нет на складе","Количественные скидки","Настраиваемые","Статус","Тип перенаправления","# перенаправленного товара","Доступны для заказа","Дата поступления","Состояние","Показать цену","Индексированный","Видимость","это Продукт в упаковке","Имеет вложения","Виртуальный продукт","Кешировать Атрибут по умолчанию","Добавить дату","Дата обновления","Расширенные возможности управления складом","pack_stock_type","Описание","Краткое описание","ЧПУ (Friendly URL)","Мета описание","Мета ключевые слова","Мета заголовок","Название продукта","Доступен сейчас","Доступен позже","Теги","URL продукта","Категория","Позиция","Производитель","Поставщик","Изображения товара","Налог","Product Carrier","Аксессуары продуктов","ID Комбинации","Артикул комбинаций","Артикул поставщика комбинаций","Оптовая цена за комбинацию (без НДС)","Местоположение комбинации","EAN13 комбинация","UPC Комбинация","Оптовая цена комбинации","Цена Комбинации","Эко налог для Комбинаций","Количество комбинаций","Вес комбинаций","Влияние комбинации на цену","Комбинация по умолчанию","Мин. количество комбинации","Дата поступления разновидности товара","Изображения для комбинации","Feature: Пол","Feature: Размер Обуви","Feature: Размер Одежды","Feature: Состояние","Feature: Тип Аксессуара","Feature: Тип Верхней Одежды","Feature: Тип Обуви","Feature: Тип Одежды","Feature: Тип Сумки","Feature: Тип Украшений","Спец.цена: ID магазина","Specific Price: Currency","Спец.цена: ID страны","Спец.цена: ID группы","Спец.цена: ID пользователя","Спец.цена: ID комбинации","Спец.цена: Цена товара","Спец.цена: Начинается с","Спец.цена: Скидка","Specific Price: Reduction Tax","Спец.цена: Тип скидки","Спец.цена: С","Спец.цена: До","Текстовые поля","Загружаемые файлы","Виртуал.продукт: Имя файла для отображения","Виртуал.продукт: имя файла","Виртуальный: Дата окончания срока действия","Виртуал.продукт: Количество дней","Виртуал.продукт: Количество загрузок","Виртуал.продукт: Это загружаемые продукт","ID приложения","Имя файла приложения","Имя приложения","Описание приложения"
"7660","0","0","","","0","0","1","8000","0","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","","new","1","1","both","0","0","0","0","12.02.2018 19:51:40","22.02.2018 15:33:57","0","3","<h2><strong><strong>Chanel <strong>Лыжная Куртка</strong></strong></strong></h2>
<p><strong>Размер <strong>L-M</strong>, Подкладка из Натурального Меха</strong></p>","<p><strong>Лыжная Куртка Chanel, Италия Размер: L-M</strong></p>","kurtka-chanel-lyzhnaya-l-m","Интернет магазин brand-fashion предлагает купить Куртка Chanel Лыжная, надежные поставщики, низкие цены и широкий выбор товаров, то чем мы гордимся!","","Купить в Киеве. Сравнить Куртка Chanel Лыжная цену: 300$","Куртка Chanel Лыжная L-M","","","Купить Chanel,brand-fashion,Одежда Люкс Класса,Комиссионный Магазин Брендовой о,Магазин Брендовых Вещей в Киеве,Бренд,Мода,Купить в Киеве Chanel,Купить по приемлемой цене Chanel,Оригинал Куртка Chanel,Лыжная Куртка Chanel Regbnm,Chanel Лыжная Куртка купить в Ки,Интернет магазин brand-fashion п","http://brand-fashion.com.ua/home/7660-kurtka-chanel-lyzhnaya-l-m.html","Корень|Главная||Корень|Главная|Верхняя Одежда","49||55","","","http://brand-fashion.com.ua/img/p/8/9/5/4/8954.jpg;http://brand-fashion.com.ua/img/p/8/9/5/7/8957.jpg;http://brand-fashion.com.ua/img/p/8/9/5/3/8953.jpg;http://brand-fashion.com.ua/img/p/8/9/5/6/8956.jpg;http://brand-fashion.com.ua/img/p/8/9/5/8/8958.jpg;http://brand-fashion.com.ua/img/p/8/9/5/5/8955.jpg","","","","","","","","","","","","","","","","","","","","","","","L","Отличное","","Куртка","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7661","0","0","","","0","0","1","1200","0","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","","new","1","1","both","0","0","0","0","13.02.2018 11:59:35","22.02.2018 15:33:57","0","3","<h2>Юбка Faith Ccjnnection <span>Ассиметричная</span></h2>
<p><strong>Этот товар можно примерять в нашем <a href=""https://brand-fashion.com.ua/contact-us"">магазине</a></strong></p>","<p><strong>Юбка Faith Ccjnnection в отличном состоянии</strong></p>","yubka-faith-connection","Юбка Faith Ccjnnection Прямая 1200грн, Комиссионный Магазин Brand Fashion , Оригинал
Brand Fashion - Комиссионный Интернет Магазин Брендовой Одежды Люкс Класса
","","Купить в Киеве Юбка Faith Ccjnnection Прямая 1200грн","Юбка Faith Connection","","","комиссионный магазин brand fashi,Бренд,Мода,Отзывы,Стиль,Люкс Бренд,Brand Fashion - Комиссионный Инт,Юбка Faith Ccjnnection,Купить в Киеве Юбка Faith Ccjnne,Купить по приемлемой цене Юбка F,Стильная юбка Faith Ccjnnection,Юбка Faith Ccjnnection Прямая Пр,Lux brand Faith Ccjnnection","http://brand-fashion.com.ua/home/7661-yubka-faith-connection.html","Корень|Главная||Корень|Главная|Одежда ","50||205","Faith Connection","","http://brand-fashion.com.ua/img/p/8/9/6/3/8963.jpg;http://brand-fashion.com.ua/img/p/8/9/5/9/8959.jpg;http://brand-fashion.com.ua/img/p/8/9/6/1/8961.jpg;http://brand-fashion.com.ua/img/p/8/9/6/2/8962.jpg;http://brand-fashion.com.ua/img/p/8/9/6/0/8960.jpg","","","","","","","","","","","","","","","","","","","","","","","S","Отличное","","","","Юбка","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7662","0","0","","","0","0","1","1500","0","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","","new","1","1","both","0","0","0","0","13.02.2018 13:04:28","13.02.2018 13:12:52","0","3","<h2><strong>Фиолетовый Свитер Ralph Lauren</strong></h2>
<p><strong>Размер: S</strong></p>","<p><strong>Фиолетовый Свитер Ralph Lauren S в отличном состоянии</strong></p>","sviter-ralph-lauren-s-fioletovyj","Купить по приемлемой цене Свитер Ralph Lauren S 1500 грн,
Отзывы,Мода,Стиль,Бренд,Люкс Бренд,Lux brand,Комиссионный Магазин Brand Fashion,","","Купить Свитер Ralph Lauren S 1500 грн в отличном состоянии, фиолетовый","Свитер Ralph Lauren S Фиолетовый","","","комиссионка,комиссионный магазин brand fashi,ralph lauren,Бренд,Мода,Отзывы,Стиль,Люкс Бренд,Brand Fashion - Комиссионный Инт,Свитер Ралф Лорен,Купитиь В Киеве Свитер Ралф Лоре,Свитер Ralph Lauren,Фиолетовый Свитер Ralph Lauren,Купить Фиолетовый Свитер Ralph L,Купить по приемлемой цене Свитер,Купить Свитер,Lux brand,Оригинал Свитер Ralph Lauren","http://brand-fashion.com.ua/odezhda/7662-sviter-ralph-lauren-s-fioletovyj.html","Корень|Главная|Одежда ","206","Ralph Lauren","","http://brand-fashion.com.ua/img/p/8/9/6/4/8964.jpg;http://brand-fashion.com.ua/img/p/8/9/6/5/8965.jpg;http://brand-fashion.com.ua/img/p/8/9/6/6/8966.jpg;http://brand-fashion.com.ua/img/p/8/9/6/7/8967.jpg;http://brand-fashion.com.ua/img/p/8/9/6/8/8968.jpg","","","","","","","","","","","","","","","","","","","","","","","S","Отличное","","","","Свитер","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7663","0","0","","","0","0","1","1500","0","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","","new","1","1","both","0","0","0","0","13.02.2018 13:13:28","13.02.2018 13:21:47","0","3","<h2><strong>Бежевый Свитер Ralph Lauren</strong></h2>
<p><strong>Размер: S</strong></p>","<p><strong>Бежевый Свитер Ralph Lauren S в отличном состоянии</strong></p>","sviter-ralph-lauren-s-bezhevyj","Купить по приемлемой цене Бежевый Свитер Ralph Lauren S 1500 грн,
Отзывы,Мода,Стиль,Бренд,Люкс Бренд,Lux brand,Комиссионный Магазин Brand Fashion,Цена","","Купить Свитер Ralph Lauren S 1500 грн в отличном состоянии, Бежевый","Свитер Ralph Lauren S Бежевый","","","комиссионка,комиссионный магазин brand fashi,ralph lauren,Бренд,Мода,Отзывы,Стиль,Люкс Бренд,Brand Fashion - Комиссионный Инт,Свитер Ралф Лорен,Купитиь В Киеве Свитер Ралф Лоре,Свитер Ralph Lauren,Купить по приемлемой цене Свитер,Купить Свитер,Lux brand,Оригинал Свитер Ralph Lauren,Бежевый Свитер Ralph Lauren,Цына","http://brand-fashion.com.ua/odezhda/7663-sviter-ralph-lauren-s-bezhevyj.html","Корень|Главная|Одежда ","207","Ralph Lauren","","http://brand-fashion.com.ua/img/p/8/9/7/4/8974.jpg;http://brand-fashion.com.ua/img/p/8/9/7/5/8975.jpg;http://brand-fashion.com.ua/img/p/8/9/7/6/8976.jpg;http://brand-fashion.com.ua/img/p/8/9/7/7/8977.jpg;http://brand-fashion.com.ua/img/p/8/9/7/8/8978.jpg","","","","","","","","","","","","","","","","","","","","","","","S","Отличное","","","","Свитер","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7665","0","0","","","0","0","1","19600","0","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","","new","1","1","both","0","0","0","0","13.02.2018 13:31:51","13.02.2018 13:44:56","0","3","<h2>Сумка Chanel Чёрно-Белая</h2>
<p><strong>Размеры 47 см на 40 см</strong></p>","<p><strong>Chanel Сумка в идеальном состоянии</strong></p>","sumka-chanel-chyorno-belaya","Сумка Chanel 700$,Бренд,Люкс Бренд,Lux brand,Комиссионный Магазин Brand Fashion,Brand Fashion - Комиссионный Интернет Магазин Бренндовой Одежды Люкс,Бренд

","","Сумка Chanel чёрно-белая 700$","Сумка Chanel чёрно-белая","","","Сумка Chanel,Chanel,комиссионный магазин brand fashi,Купить по приемлемой цене,Бренд,Мода,Оригинал Сумка Chanel,Стиль,Люкс Бренд,Brand Fashion - Комиссионный Инт,Lux brand,Сумка Chanel Чёрно-Белая,Купить Сумка Chanel Чёрно-Белая,Купить в Киеве Сумка Chanel Чёрн,Chanel Отзывы,Chanel Lux brand,Купить Сумка Chanel в Комиссионн","http://brand-fashion.com.ua/sumki/7665-sumka-chanel-chyorno-belaya.html","Корень|Главная|Сумки","72","Chanel","","http://brand-fashion.com.ua/img/p/8/9/9/2/8992.jpg;http://brand-fashion.com.ua/img/p/8/9/9/3/8993.jpg;http://brand-fashion.com.ua/img/p/8/9/9/4/8994.jpg;http://brand-fashion.com.ua/img/p/8/9/9/5/8995.jpg;http://brand-fashion.com.ua/img/p/8/9/9/6/8996.jpg","","","","","","","","","","","","","","","","","","","","","","","","Отличное","","","","","Сумка","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7666","0","0","","","0","0","1","7800","0","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","","new","1","1","both","0","0","0","0","13.02.2018 14:04:16","13.02.2018 16:38:30","0","3","<h2><span>Дубленка Стильная </span></h2>
<p><strong>В идеальном состоянии. Размер S-M</strong></p>","<p><strong>Дубленка в идеальном состоянии</strong></p>","dublenka-razmer-s-m","Купить в Киеве Стильная Кожаная Дублёнка 280 $ ,Комиссионный Магазин Brand Fashion, Brand Fashion - Комиссионный Интернет Магазин Брендовой Одежды Люкс Класса","","Стильная Кожаная Дублёнка 280 $ , Купить по приемлемой цене, Отзывы","Дубленка Размер S-M","","","только оригинал,комиссионный магазин brand fashi,Купить в киеве,Купить по приемлемой цене,Бренд,Мода,Отзывы,Стиль,Люкс Бренд,Brand Fashion - Комиссионный Инт,Lux brand,Комиссионка в Киеве,Предлагаем Купить В нашем  магаз,доставка,Купить онлайн,Померять в магазине,Купить в Киеве Дубленка Стильная,Купить Дубленка Стильная,Кожаная Дублёнка Купить","http://brand-fashion.com.ua/verkhnyaya-odezhda/7666-dublenka-razmer-s-m.html","Корень|Главная|Верхняя Одежда","56","","","http://brand-fashion.com.ua/img/p/8/9/9/8/8998.jpg;http://brand-fashion.com.ua/img/p/8/9/9/7/8997.jpg;http://brand-fashion.com.ua/img/p/8/9/9/9/8999.jpg","","","","","","","","","","","","","","","","","","","","","","","M","Отличное","","Дубленка","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7667","0","0","","","0","0","1","8400","0","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","","new","1","1","both","0","0","0","0","13.02.2018 14:04:29","13.02.2018 16:38:30","0","3","<h2>Стильное <strong>Пальто Front Street</strong></h2>
<p><strong>Размер: Oversize</strong></p>","<p><strong>Пальто Front Street В отличном состоянии</strong></p>","palto-front-street","Пальто Front Street 8. 300$, Комиссионный Магазин Brand Fashion
Brand Fashion - Комиссионный Интернет Магазин Брендовой Одежды Люкс Класса","","Пальто Front Street 8. 300$ Оригинал Цена, Померять в магазине","Пальто Front Street","","","только оригинал,комиссионный магазин brand fashi,Купить в киеве,Купить по приемлемой цене,Бренд,Мода,Отзывы,Стиль,Люкс Бренд,Brand Fashion - Комиссионный Инт,Lux brand,Комиссионка в Киеве,Предлагаем Купить В нашем  магаз,доставка,Купить онлайн,Померять в магазине,Купить Стильное Пальто Front Str,Купить Пальто Front Street,Купить в киеве Пальто Front Stre","http://brand-fashion.com.ua/verkhnyaya-odezhda/7667-palto-front-street.html","Корень|Главная|Верхняя Одежда","57","","","http://brand-fashion.com.ua/img/p/9/0/0/1/9001.jpg;http://brand-fashion.com.ua/img/p/9/0/0/2/9002.jpg;http://brand-fashion.com.ua/img/p/9/0/0/0/9000.jpg;http://brand-fashion.com.ua/img/p/9/0/0/3/9003.jpg","","","","","","","","","","","","","","","","","","","","","","","","Отличное","","Пальто","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7668","0","0","","","0","-1","1","1000","0","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","","new","1","1","both","0","0","0","0","13.02.2018 14:38:57","13.02.2018 16:34:48","0","3","<h2>Свитшот Celine  Чёрного цвета</h2>
<p><strong>Размер: L</strong></p>","<p><strong>Свитшот Celine L в отличном состоянии</strong></p>","svitshot-celine-l","Свитшот Celine L 1000 грн в отличном состоянии, Оригинал,Цена,Померять в магазине,Купить онлайн,доставка","","Свитшот Celine L 1000 грн в отличном состоянии","Свитшот Celine L","","","только оригинал,комиссионный магазин brand fashi,Купить Celine,Купить в киеве,Купить по приемлемой цене,Бренд,Мода,Отзывы,Стиль,Люкс Бренд,Brand Fashion - Комиссионный Инт,Lux brand,Комиссионка в Киеве,Предлагаем Купить В нашем  магаз,доставка,Купить онлайн,Померять в магазине,Свитшот Celine L,Купить Свитшот,Купить в Киеве Оригинал Свитшот","http://brand-fashion.com.ua/odezhda/7668-svitshot-celine-l.html","Корень|Главная|Одежда ","208","Celine","","http://brand-fashion.com.ua/img/p/9/0/0/4/9004.jpg;http://brand-fashion.com.ua/img/p/9/0/0/6/9006.jpg;http://brand-fashion.com.ua/img/p/9/0/0/5/9005.jpg","","","","","","","","","","","","","","","","","","","","","","","L","Отличное","","","","Реглан","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7669","0","0","","","0","0","1","1800","0","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","","new","1","1","both","0","0","0","0","13.02.2018 16:58:17","13.02.2018 17:09:22","0","3","<h2>Туфли Prada</h2>
<p><strong>Размер: 38</strong></p>","<p><strong>Туфли Prada 38 в отличном состоянии</strong></p>","tufli-prada-38","Купить в Киеве Prada оригинальные 1800 грн, Туфли от Prada не заставят вас пожалеть о своем выборе.
размер 38, Интернет Магазин Брендовой Одежды Люкс Класса","","Купить в Киеве Prada оригинальные 1800 грн","Туфли Prada 38","","","оригинал,комиссионный,brand fashion,комиссионный магазин,lux бренды,туфли prada,брендовую обувь,комиссиока,комиссионный магазин brand fashi,Мода,Отзывы,Стиль,Brand Fashion - Комиссионный Инт,Купить в Киеве Туфли Prada,Купить по приемлемой цене Туфли,Бренд Prada,Люкс Бренд Prada,Lux brand Prada,Купить Оригинал Туфли Prada,Померять в магазине Туфли Prada,Купить онлайн Туфли Prada","http://brand-fashion.com.ua/obuv-brand/7669-tufli-prada-38.html","Корень|Главная|Обувь","282","Prada","","http://brand-fashion.com.ua/img/p/9/0/1/8/9018.jpg;http://brand-fashion.com.ua/img/p/9/0/2/0/9020.jpg;http://brand-fashion.com.ua/img/p/9/0/1/9/9019.jpg","","","","","","","","","","","","","","","","","","","","","","38","","Отличное","","","Туфли","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7670","0","0","","","0","0","1","1900","0","","1","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","","new","1","1","both","0","0","0","0","20.02.2018 2:59:58","20.02.2018 4:58:43","0","3","<h2><span>Bria</span><span>n Atwood</span></h2>
<p><strong>Размер 38,5. В идеальном состоянии</strong></p>","<p><strong>Туфли Brian Atwood 38,5</strong></p>","brian-atwood-385","","","","Brian Atwood 38,5","","","brian atwood","http://brand-fashion.com.ua/obuv-brand/7670-brian-atwood-385.html","Корень|Главная|Обувь","284","Brian Atwood","","http://brand-fashion.com.ua/img/p/9/0/2/6/9026.jpg;http://brand-fashion.com.ua/img/p/9/0/2/7/9027.jpg;http://brand-fashion.com.ua/img/p/9/0/2/8/9028.jpg;http://brand-fashion.com.ua/img/p/9/0/2/9/9029.jpg;http://brand-fashion.com.ua/img/p/9/0/3/0/9030.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","38.5","","Идеальное","","","Туфли","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7673","0","0","","","0","0","1","9500","0","","1","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","","new","1","1","both","0","0","0","0","20.02.2018 2:59:58","22.02.2018 15:33:57","0","3","<h2><span>Босоножки Alaia из кожи крокодила. </span></h2>
<p><strong>Состояние идеальное. Размер 40.</strong></p>","<p><strong>Босоножки Alaia из кожи крокодила. Состояние идеальное.</strong></p>","bosonozhki-alaia-40-iz-kozhi-krokodila","Brand Fashion - Комиссионный Интернет Магазин Брендовой Одежды Люкс Класса, Киев, ул. Владимиро - Лыбедская, 22, Каталог , Цена, Купть онлайн
","","Босоножки Alaia из кожи крокодила. Состояние идеальное. Цена: 9500 грн","Босоножки Alaia 40. Из кожи крокодила","","","Босоножки Alaia из кожи крокодил","http://brand-fashion.com.ua/home/7673-bosonozhki-alaia-40-iz-kozhi-krokodila.html","Корень|Главная||Корень|Главная|Обувь","51||286","Alaia","","http://brand-fashion.com.ua/img/p/9/0/5/0/9050.jpg;http://brand-fashion.com.ua/img/p/9/0/4/6/9046.jpg;http://brand-fashion.com.ua/img/p/9/0/4/7/9047.jpg;http://brand-fashion.com.ua/img/p/9/0/4/8/9048.jpg;http://brand-fashion.com.ua/img/p/9/0/4/9/9049.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","40","","Отличное","","","Босоножки","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
